Date,Time (est),Month,Temperature,Relative Humidity,Dwpt
14,17:54,8,82.0,47.0,29.89
14,18:54,8,81.0,49.0,29.91
14,19:54,8,79.0,56.0,29.91
14,20:54,8,76.0,72.0,29.92
14,21:54,8,77.0,66.0,29.92
14,22:54,8,77.0,66.0,29.92
14,23:54,8,75.0,74.0,29.91
15,00:54,8,71.0,84.0,29.89
15,01:54,8,71.0,90.0,29.88
15,02:54,8,69.0,90.0,29.84
15,03:54,8,69.0,93.0,29.85
15,04:54,8,68.0,93.0,29.84
15,05:54,8,68.0,93.0,29.84
15,06:54,8,67.0,100.0,29.83
15,07:54,8,67.0,97.0,29.82
15,08:54,8,68.0,93.0,29.82
15,09:54,8,67.0,97.0,29.84
15,10:54,8,68.0,96.0,29.83
15,11:54,8,68.0,93.0,29.82
15,12:54,8,68.0,93.0,29.81
15,13:54,8,68.0,90.0,29.82
15,14:54,8,68.0,90.0,29.83
15,15:54,8,69.0,87.0,29.84
15,16:54,8,69.0,87.0,29.84
15,17:54,8,69.0,87.0,29.85
15,18:54,8,68.0,90.0,29.87
15,19:54,8,68.0,90.0,29.88
15,20:54,8,68.0,90.0,29.91
15,21:54,8,67.0,91.0,29.89
15,22:54,8,68.0,90.0,29.92
15,23:54,8,67.0,93.0,29.89
16,00:54,8,66.0,96.0,29.88
16,01:54,8,66.0,96.0,29.89
16,02:54,8,66.0,93.0,29.89
16,03:54,8,67.0,93.0,29.9
16,04:54,8,67.0,91.0,29.91
16,05:54,8,67.0,93.0,29.94
16,06:54,8,68.0,90.0,29.95
16,07:54,8,69.0,90.0,29.94
16,08:54,8,68.0,87.0,29.96
16,09:54,8,67.0,91.0,29.97
16,10:54,8,68.0,87.0,29.97
16,11:54,8,68.0,87.0,29.97
16,12:54,8,70.0,84.0,29.96
16,13:54,8,69.0,87.0,29.96
16,14:54,8,69.0,87.0,29.97
16,15:54,8,69.0,87.0,29.97
16,16:54,8,68.0,90.0,29.97
16,17:54,8,67.0,93.0,29.98
16,18:54,8,67.0,93.0,29.99
16,19:54,8,67.0,93.0,30.01
16,20:54,8,66.0,93.0,30.02
16,21:54,8,66.0,96.0,30.02
16,22:54,8,67.0,93.0,30.02
16,23:54,8,67.0,91.0,30.01
17,00:54,8,66.0,93.0,30.01
17,01:54,8,67.0,93.0,30.01
17,02:54,8,66.0,90.0,30.01
17,03:54,8,64.0,93.0,30.02
17,04:54,8,65.0,93.0,30.03
17,05:54,8,66.0,93.0,30.03
17,06:54,8,68.0,87.0,30.04
17,07:54,8,70.0,79.0,30.03
17,08:54,8,68.0,84.0,30.04
17,09:54,8,69.0,84.0,30.04
17,10:54,8,69.0,84.0,30.03
17,11:54,8,70.0,84.0,30.01
17,12:54,8,69.0,87.0,30.01
17,13:54,8,69.0,87.0,30
17,14:54,8,68.0,87.0,29.98
17,15:54,8,68.0,90.0,29.97
17,16:54,8,68.0,93.0,29.96
17,17:54,8,67.0,97.0,29.94
17,18:54,8,67.0,97.0,29.94
17,19:54,8,67.0,97.0,29.94
17,20:54,8,67.0,97.0,29.93
17,21:54,8,67.0,97.0,29.91
17,22:54,8,67.0,97.0,29.89
17,23:54,8,67.0,100.0,29.87
18,00:54,8,67.0,100.0,29.85
18,01:54,8,68.0,96.0,29.83
18,02:54,8,67.0,100.0,29.83
18,03:54,8,67.0,100.0,29.79
18,04:54,8,67.0,100.0,29.78
18,05:54,8,67.0,97.0,29.75
18,06:54,8,67.0,100.0,29.73
18,07:54,8,67.0,97.0,29.7
18,08:54,8,68.0,100.0,29.62
18,09:54,8,73.0,87.0,29.64
18,10:54,8,76.0,82.0,29.63
18,11:54,8,76.0,82.0,29.63
18,12:54,8,75.0,84.0,29.63
18,13:54,8,79.0,74.0,29.62
18,14:54,8,78.0,74.0,29.61
18,15:54,8,73.0,84.0,29.62
18,16:54,8,77.0,79.0,29.62
18,17:54,8,79.0,69.0,29.64
18,18:54,8,78.0,58.0,29.67
18,19:54,8,74.0,60.0,29.72
18,20:54,8,72.0,59.0,29.74
18,21:54,8,71.0,57.0,29.76
18,22:54,8,69.0,57.0,29.79
18,23:54,8,68.0,55.0,29.8
19,00:54,8,66.0,59.0,29.81
19,01:54,8,64.0,65.0,29.81
19,02:54,8,63.0,68.0,29.8
19,03:54,8,62.0,70.0,29.81
19,04:54,8,61.0,72.0,29.83
19,05:54,8,62.0,75.0,29.85
19,06:54,8,65.0,70.0,29.88
19,07:54,8,68.0,65.0,29.88
19,08:54,8,71.0,59.0,29.89
19,09:54,8,72.0,55.0,29.9
19,10:54,8,72.0,53.0,29.91
19,11:54,8,73.0,55.0,29.89
19,12:54,8,72.0,55.0,29.88
19,13:54,8,72.0,53.0,29.9
19,14:54,8,72.0,53.0,29.9
19,15:54,8,71.0,57.0,29.9
19,16:54,8,72.0,57.0,29.9
19,17:54,8,71.0,61.0,29.91
19,18:54,8,73.0,59.0,29.92
19,19:54,8,72.0,59.0,29.94
19,20:54,8,72.0,59.0,29.95
19,21:54,8,70.0,61.0,29.95
19,22:54,8,67.0,71.0,29.96
19,23:54,8,66.0,73.0,29.97
20,00:54,8,67.0,68.0,29.97
20,01:54,8,67.0,66.0,29.97
20,02:54,8,68.0,61.0,29.98
20,03:54,8,67.0,61.0,29.98
20,04:54,8,66.0,65.0,30
20,05:54,8,67.0,63.0,30.01
20,06:54,8,68.0,61.0,30.03
20,07:54,8,71.0,59.0,30.03
20,08:54,8,73.0,57.0,30.04
20,09:54,8,76.0,52.0,30.04
20,10:54,8,79.0,49.0,30.04
20,11:54,8,80.0,49.0,30.03
20,12:54,8,82.0,42.0,30.03
20,13:54,8,83.0,40.0,30.02
20,14:54,8,83.0,41.0,30.01
20,15:54,8,83.0,43.0,30.01
20,16:54,8,81.0,47.0,30.02
20,17:54,8,80.0,51.0,30.01
20,18:54,8,79.0,52.0,30.01
20,19:54,8,79.0,50.0,30.02
20,20:54,8,75.0,62.0,30.02
20,21:54,8,75.0,60.0,30.04
20,22:54,8,73.0,66.0,30.03
20,23:54,8,71.0,68.0,30.01
21,00:54,8,70.0,71.0,30.01
21,01:54,8,69.0,73.0,30
21,02:54,8,70.0,73.0,30
21,03:54,8,69.0,76.0,30
21,04:54,8,70.0,73.0,30.01
21,05:54,8,72.0,68.0,30.01
21,06:54,8,73.0,66.0,30.01
21,07:54,8,76.0,62.0,30.01
21,08:54,8,76.0,62.0,30.01
21,09:54,8,79.0,58.0,30
21,10:54,8,81.0,57.0,30
21,11:54,8,83.0,57.0,29.98
21,12:54,8,85.0,55.0,29.98
21,13:54,8,85.0,55.0,29.96
21,14:54,8,85.0,53.0,29.96
21,15:54,8,85.0,53.0,29.96
21,16:54,8,84.0,51.0,29.96
21,17:54,8,77.0,69.0,29.96
21,18:54,8,77.0,71.0,29.96
21,19:54,8,74.0,88.0,30
21,20:54,8,71.0,96.0,30
21,21:54,8,72.0,87.0,30
21,22:54,8,69.0,78.0,30.01
21,23:54,8,69.0,68.0,30.02
22,00:54,8,69.0,68.0,30.01
22,01:54,8,68.0,65.0,30.01
22,02:54,8,67.0,63.0,30.01
22,03:54,8,65.0,66.0,30.02
22,04:54,8,64.0,68.0,30.03
22,05:54,8,64.0,68.0,30.06
22,06:54,8,65.0,66.0,30.07
22,07:54,8,67.0,59.0,30.07
22,08:54,8,70.0,55.0,30.08
22,09:54,8,73.0,46.0,30.09
22,10:54,8,74.0,46.0,30.08
22,11:54,8,73.0,50.0,30.06
22,12:54,8,74.0,50.0,30.05
22,13:54,8,74.0,48.0,30.04
22,14:54,8,72.0,57.0,30.03
22,15:54,8,72.0,52.0,30.03
22,16:54,8,72.0,52.0,30.03
22,17:54,8,71.0,55.0,30.03
22,18:54,8,69.0,57.0,30.05
22,19:54,8,69.0,59.0,30.07
22,20:54,8,72.0,48.0,30.07
22,21:54,8,70.0,49.0,30.09
22,22:54,8,68.0,51.0,30.1
22,23:54,8,66.0,54.0,30.1
23,00:54,8,64.0,58.0,30.11
23,01:54,8,63.0,60.0,30.11
23,02:54,8,63.0,60.0,30.11
23,03:54,8,62.0,62.0,30.12
23,04:54,8,62.0,65.0,30.13
23,05:54,8,63.0,60.0,30.14
23,06:54,8,65.0,59.0,30.16
23,07:54,8,68.0,55.0,30.15
23,08:54,8,70.0,53.0,30.15
23,09:54,8,71.0,53.0,30.14
23,10:54,8,70.0,53.0,30.13
23,11:54,8,69.0,61.0,30.12
23,12:54,8,71.0,51.0,30.1
23,13:54,8,71.0,49.0,30.09
23,14:54,8,71.0,51.0,30.08
23,15:54,8,70.0,61.0,30.08
23,16:54,8,70.0,57.0,30.07
23,17:54,8,68.0,68.0,30.07
23,18:54,8,67.0,71.0,30.07
23,19:54,8,67.0,66.0,30.09
23,20:54,8,66.0,68.0,30.09
23,21:54,8,65.0,70.0,30.08
23,22:54,8,65.0,70.0,30.09
23,23:54,8,65.0,70.0,30.08
24,00:54,8,64.0,75.0,30.08
24,01:54,8,62.0,80.0,30.06
24,02:54,8,62.0,80.0,30.07
24,03:54,8,61.0,81.0,30.08
24,04:54,8,60.0,84.0,30.09
24,05:54,8,62.0,84.0,30.09
24,06:54,8,65.0,78.0,30.09
24,07:54,8,70.0,64.0,30.11
24,08:54,8,73.0,59.0,30.11
24,09:54,8,73.0,62.0,30.11
24,10:54,8,75.0,55.0,30.1
24,11:54,8,76.0,58.0,30.09
24,12:54,8,74.0,62.0,30.09
24,13:54,8,75.0,60.0,30.07
24,14:54,8,77.0,45.0,30.05
24,15:54,8,75.0,54.0,30.06
24,16:54,8,72.0,59.0,30.06
24,17:54,8,70.0,61.0,30.07
24,18:54,8,69.0,66.0,30.08
24,19:54,8,68.0,68.0,30.08
24,20:54,8,67.0,68.0,30.08
24,21:54,8,66.0,73.0,30.06
24,22:54,8,66.0,78.0,30.04
24,23:54,8,64.0,87.0,30.04
25,00:54,8,63.0,90.0,30.04
25,01:54,8,62.0,93.0,30.02
25,02:54,8,61.0,90.0,30.01
25,03:54,8,62.0,93.0,29.98
25,04:54,8,62.0,93.0,29.97
25,05:54,8,63.0,97.0,29.96
25,06:54,8,65.0,93.0,29.95
25,07:54,8,66.0,93.0,29.94
25,08:54,8,66.0,93.0,29.93
25,09:54,8,67.0,93.0,29.92
25,10:54,8,69.0,90.0,29.91
25,11:54,8,70.0,87.0,29.9
25,12:54,8,71.0,87.0,29.89
25,13:54,8,71.0,87.0,29.88
25,14:54,8,70.0,93.0,29.86
25,15:54,8,71.0,90.0,29.85
25,16:54,8,71.0,90.0,29.85
25,17:54,8,72.0,87.0,29.85
25,18:54,8,71.0,90.0,29.86
25,19:54,8,71.0,90.0,29.86
25,20:54,8,71.0,90.0,29.85
25,21:54,8,71.0,90.0,29.85
25,22:54,8,71.0,90.0,29.84
25,23:54,8,71.0,94.0,29.83
26,00:54,8,71.0,94.0,29.81
26,01:54,8,71.0,94.0,29.8
26,02:54,8,71.0,94.0,29.79
26,03:54,8,71.0,96.0,29.78
26,04:54,8,71.0,96.0,29.79
26,05:54,8,72.0,94.0,29.79
26,06:54,8,73.0,90.0,29.8
26,07:54,8,75.0,82.0,29.8
26,08:54,8,76.0,74.0,29.82
26,09:54,8,75.0,74.0,29.83
26,10:54,8,79.0,62.0,29.82
26,11:54,8,81.0,58.0,29.81
26,12:54,8,82.0,55.0,29.8
26,13:54,8,83.0,53.0,29.79
26,14:54,8,83.0,48.0,29.78
26,15:54,8,78.0,64.0,29.78
26,16:54,8,78.0,67.0,29.8
26,17:54,8,76.0,72.0,29.81
26,18:54,8,71.0,81.0,29.83
26,19:54,8,71.0,81.0,29.83
26,20:54,8,71.0,84.0,29.84
26,21:54,8,70.0,84.0,29.84
26,22:54,8,71.0,84.0,29.84
26,23:54,8,72.0,82.0,29.84
27,00:54,8,71.0,79.0,29.84
27,01:54,8,71.0,79.0,29.83
27,02:54,8,70.0,82.0,29.84
27,03:54,8,68.0,87.0,29.86
27,04:54,8,67.0,87.0,29.87
27,05:54,8,68.0,84.0,29.9
27,06:54,8,68.0,81.0,29.92
27,07:54,8,69.0,78.0,29.93
27,08:54,8,71.0,76.0,29.94
27,09:54,8,71.0,76.0,29.94
27,10:54,8,71.0,76.0,29.95
27,11:54,8,70.0,79.0,29.95
27,12:54,8,71.0,76.0,29.95
27,13:54,8,69.0,81.0,29.95
27,14:54,8,70.0,79.0,29.94
27,15:54,8,68.0,81.0,29.96
27,16:54,8,67.0,81.0,29.96
27,17:54,8,66.0,84.0,29.97
27,18:54,8,65.0,90.0,29.98
27,19:54,8,65.0,87.0,30
27,20:54,8,65.0,90.0,30
27,21:54,8,65.0,90.0,30.02
27,22:54,8,65.0,90.0,30.03
27,23:54,8,64.0,93.0,30.03
28,00:54,8,64.0,93.0,30.03
28,01:54,8,64.0,90.0,30.02
28,02:54,8,64.0,90.0,30.03
28,03:54,8,63.0,90.0,30.04
28,04:54,8,63.0,90.0,30.06
28,05:54,8,63.0,90.0,30.08
28,06:54,8,63.0,93.0,30.09
28,07:54,8,63.0,93.0,30.09
28,08:54,8,65.0,84.0,30.1
28,09:54,8,66.0,84.0,30.1
28,10:54,8,68.0,84.0,30.09
28,11:54,8,70.0,79.0,30.09
28,12:54,8,70.0,79.0,30.08
28,13:54,8,70.0,79.0,30.08
28,14:54,8,70.0,82.0,30.07
28,15:54,8,69.0,81.0,30.06
28,16:54,8,68.0,84.0,30.06
28,17:54,8,68.0,84.0,30.06
28,18:54,8,67.0,84.0,30.06
28,19:54,8,66.0,87.0,30.07
28,20:54,8,66.0,87.0,30.08
28,21:54,8,66.0,87.0,30.07
28,22:54,8,67.0,84.0,30.08
28,23:54,8,66.0,87.0,30.07
29,00:54,8,65.0,90.0,30.06
29,01:54,8,65.0,93.0,30.04
29,02:54,8,65.0,93.0,30.03
29,03:54,8,64.0,93.0,30.02
29,04:54,8,64.0,93.0,30.01
29,05:54,8,64.0,100.0,30.03
29,06:54,8,65.0,97.0,30.02
29,07:54,8,68.0,90.0,30.03
29,08:54,8,68.0,87.0,30.03
29,09:54,8,68.0,90.0,30.02
29,10:54,8,68.0,93.0,30.01
29,11:54,8,68.0,93.0,30
29,12:54,8,70.0,90.0,29.98
29,13:54,8,72.0,87.0,29.95
29,14:54,8,69.0,90.0,29.94
29,15:54,8,68.0,93.0,29.92
29,16:54,8,67.0,97.0,29.91
29,17:54,8,67.0,97.0,29.9
29,18:54,8,67.0,97.0,29.9
29,19:54,8,67.0,100.0,29.89
29,20:54,8,67.0,100.0,29.88
29,21:54,8,67.0,100.0,29.86
29,22:54,8,68.0,100.0,29.84
29,23:54,8,68.0,96.0,29.82
30,00:54,8,68.0,100.0,29.8
30,01:54,8,68.0,100.0,29.78
30,02:54,8,68.0,100.0,29.76
30,03:54,8,68.0,100.0,29.74
30,04:54,8,67.0,100.0,29.73
30,05:54,8,67.0,100.0,29.72
30,06:54,8,68.0,96.0,29.71
30,07:54,8,67.0,100.0,29.69
30,08:54,8,69.0,96.0,29.67
30,09:54,8,73.0,90.0,29.66
30,10:54,8,77.0,82.0,29.64
30,11:54,8,77.0,85.0,29.62
30,12:54,8,76.0,88.0,29.61
30,13:54,8,77.0,82.0,29.6
30,14:54,8,80.0,71.0,29.59
30,15:54,8,81.0,69.0,29.59
30,16:54,8,81.0,53.0,29.6
30,17:54,8,78.0,52.0,29.62
30,18:54,8,75.0,58.0,29.64
30,19:54,8,74.0,60.0,29.66
30,20:54,8,72.0,61.0,29.68
30,21:54,8,70.0,66.0,29.69
30,22:54,8,69.0,70.0,29.7
30,23:54,8,68.0,73.0,29.72
31,00:54,8,67.0,76.0,29.73
31,01:54,8,66.0,75.0,29.75
31,02:54,8,66.0,73.0,29.76
31,03:54,8,65.0,73.0,29.78
31,04:54,8,64.0,75.0,29.81
31,05:54,8,64.0,65.0,29.84
31,06:54,8,64.0,60.0,29.87
31,07:54,8,65.0,56.0,29.89
31,08:54,8,67.0,51.0,29.91
31,09:54,8,69.0,41.0,29.93
31,10:54,8,70.0,42.0,29.94
31,11:54,8,73.0,41.0,29.93
31,12:54,8,73.0,38.0,29.94
31,13:54,8,68.0,61.0,29.94
31,14:54,8,69.0,57.0,29.95
31,15:54,8,67.0,59.0,29.96
31,16:54,8,66.0,59.0,29.98
31,17:54,8,65.0,61.0,29.99
31,18:54,8,64.0,58.0,30.02
31,19:54,8,66.0,50.0,30.05
31,20:54,8,65.0,52.0,30.08
31,21:54,8,64.0,54.0,30.1
31,22:54,8,62.0,60.0,30.13
31,23:54,8,61.0,63.0,30.15
1,00:54,9,59.0,67.0,30.16
1,01:54,9,59.0,64.0,30.17
1,02:54,9,58.0,67.0,30.18
1,03:54,9,58.0,67.0,30.19
1,04:54,9,58.0,67.0,30.21
1,05:54,9,59.0,64.0,30.22
1,06:54,9,62.0,60.0,30.24
1,07:54,9,65.0,56.0,30.26
1,08:54,9,67.0,53.0,30.28
1,09:54,9,68.0,55.0,30.29
1,10:54,9,69.0,51.0,30.29
1,11:54,9,68.0,59.0,30.29
1,12:54,9,68.0,61.0,30.28
1,13:54,9,69.0,55.0,30.27
1,14:54,9,68.0,59.0,30.25
1,15:54,9,69.0,53.0,30.24
1,16:54,9,68.0,53.0,30.23
1,17:54,9,67.0,53.0,30.24
1,18:54,9,65.0,61.0,30.24
1,19:54,9,63.0,63.0,30.25
1,20:54,9,62.0,62.0,30.25
1,21:54,9,64.0,65.0,30.25
1,22:54,9,63.0,68.0,30.24
1,23:54,9,63.0,68.0,30.24
2,00:54,9,62.0,70.0,30.22
2,01:54,9,62.0,70.0,30.21
2,02:54,9,60.0,78.0,30.21
2,03:54,9,60.0,78.0,30.2
2,04:54,9,58.0,84.0,30.21
2,05:54,9,59.0,83.0,30.21
2,06:54,9,62.0,78.0,30.21
2,07:54,9,67.0,68.0,30.19
2,08:54,9,72.0,57.0,30.18
2,09:54,9,74.0,54.0,30.15
2,10:54,9,76.0,54.0,30.13
2,11:54,9,78.0,50.0,30.11
2,12:54,9,78.0,52.0,30.08
2,13:54,9,79.0,49.0,30.06
2,14:54,9,79.0,50.0,30.04
2,15:54,9,79.0,49.0,30.02
2,16:54,9,75.0,62.0,30.02
2,17:54,9,71.0,68.0,30.01
2,18:54,9,68.0,73.0,30.02
2,19:54,9,67.0,79.0,30.03
2,20:54,9,67.0,76.0,30.01
2,21:54,9,68.0,73.0,30.01
2,22:54,9,67.0,76.0,29.99
2,23:54,9,67.0,76.0,29.98
3,00:54,9,67.0,79.0,29.96
3,01:54,9,66.0,81.0,29.94
3,02:54,9,65.0,87.0,29.94
3,03:54,9,64.0,90.0,29.94
3,04:54,9,64.0,90.0,29.94
3,05:54,9,65.0,87.0,29.96
3,06:54,9,66.0,87.0,29.96
3,07:54,9,72.0,71.0,29.95
3,08:54,9,76.0,64.0,29.93
3,09:54,9,79.0,58.0,29.92
3,10:54,9,81.0,57.0,29.9
3,11:54,9,83.0,49.0,29.88
3,12:54,9,84.0,46.0,29.87
3,13:54,9,85.0,46.0,29.84
3,14:54,9,86.0,48.0,29.83
3,15:54,9,79.0,62.0,29.82
3,16:54,9,77.0,64.0,29.83
3,17:54,9,73.0,69.0,29.83
3,18:54,9,73.0,69.0,29.84
3,19:54,9,70.0,79.0,29.85
3,20:54,9,71.0,79.0,29.86
3,21:54,9,71.0,79.0,29.85
3,22:54,9,71.0,79.0,29.85
3,23:54,9,68.0,84.0,29.85
4,00:54,9,73.0,81.0,29.84
4,01:54,9,72.0,82.0,29.84
4,02:54,9,72.0,79.0,29.84
4,03:54,9,71.0,79.0,29.83
4,04:54,9,72.0,76.0,29.84
4,05:54,9,68.0,90.0,29.85
4,06:54,9,73.0,81.0,29.86
4,07:54,9,75.0,76.0,29.86
4,08:54,9,76.0,74.0,29.87
4,09:54,9,77.0,74.0,29.87
4,10:54,9,77.0,74.0,29.86
4,11:54,9,77.0,71.0,29.85
4,12:54,9,79.0,67.0,29.84
4,13:54,9,77.0,64.0,29.83
4,14:54,9,75.0,71.0,29.84
4,15:54,9,72.0,79.0,29.85
4,16:54,9,72.0,76.0,29.85
4,17:54,9,70.0,82.0,29.86
4,18:54,9,69.0,84.0,29.86
4,19:54,9,71.0,81.0,29.86
4,20:54,9,69.0,84.0,29.87
4,21:54,9,70.0,82.0,29.87
4,22:54,9,69.0,84.0,29.88
4,23:54,9,69.0,87.0,29.88
5,00:54,9,68.0,90.0,29.87
5,01:54,9,67.0,91.0,29.87
5,02:54,9,69.0,90.0,29.88
5,03:54,9,69.0,90.0,29.88
5,04:54,9,72.0,84.0,29.89
5,05:54,9,73.0,81.0,29.9
5,06:54,9,75.0,79.0,29.91
5,07:54,9,79.0,72.0,29.91
5,08:54,9,82.0,67.0,29.93
5,09:54,9,84.0,65.0,29.92
5,10:54,9,83.0,67.0,29.92
5,11:54,9,83.0,65.0,29.91
5,12:54,9,82.0,69.0,29.91
5,13:54,9,77.0,77.0,29.9
5,14:54,9,76.0,79.0,29.89
5,15:54,9,75.0,79.0,29.89
5,16:54,9,74.0,82.0,29.89
5,17:54,9,75.0,79.0,29.88
5,18:54,9,76.0,74.0,29.89
5,19:54,9,77.0,71.0,29.89
5,20:54,9,77.0,71.0,29.89
5,21:54,9,78.0,69.0,29.88
5,22:54,9,78.0,69.0,29.87
5,23:54,9,77.0,77.0,29.86
6,00:54,9,77.0,82.0,29.85
6,01:54,9,77.0,82.0,29.84
6,02:54,9,76.0,85.0,29.83
6,03:54,9,76.0,82.0,29.83
6,04:54,9,76.0,82.0,29.84
6,05:54,9,76.0,82.0,29.84
6,06:54,9,77.0,79.0,29.85
6,07:54,9,78.0,74.0,29.85
6,08:54,9,77.0,71.0,29.85
6,09:54,9,77.0,69.0,29.84
6,10:54,9,77.0,66.0,29.83
6,11:54,9,80.0,62.0,29.81
6,12:54,9,79.0,62.0,29.8
6,13:54,9,80.0,62.0,29.78
6,14:54,9,81.0,62.0,29.76
6,15:54,9,79.0,69.0,29.74
6,16:54,9,82.0,69.0,29.74
6,17:54,9,84.0,63.0,29.73
6,18:54,9,81.0,74.0,29.73
6,19:54,9,80.0,71.0,29.74
6,20:54,9,79.0,74.0,29.74
6,21:54,9,79.0,77.0,29.74
6,22:54,9,78.0,79.0,29.73
6,23:54,9,79.0,74.0,29.73
7,00:54,9,79.0,74.0,29.73
7,01:54,9,79.0,74.0,29.73
7,02:54,9,78.0,76.0,29.73
7,03:54,9,78.0,76.0,29.74
7,04:54,9,78.0,74.0,29.75
7,05:54,9,78.0,76.0,29.77
7,06:54,9,80.0,71.0,29.79
7,07:54,9,83.0,67.0,29.79
7,08:54,9,86.0,61.0,29.79
7,09:54,9,88.0,55.0,29.8
7,10:54,9,88.0,57.0,29.8
7,11:54,9,89.0,55.0,29.79
7,12:54,9,89.0,55.0,29.78
7,13:54,9,88.0,57.0,29.78
7,14:54,9,84.0,65.0,29.76
7,15:54,9,84.0,67.0,29.76
7,16:54,9,83.0,70.0,29.77
7,17:54,9,85.0,65.0,29.78
7,18:54,9,84.0,65.0,29.81
7,19:54,9,82.0,72.0,29.82
7,20:54,9,80.0,76.0,29.84
7,21:54,9,79.0,77.0,29.85
7,22:54,9,80.0,74.0,29.86
7,23:54,9,79.0,77.0,29.86
8,00:54,9,77.0,82.0,29.88
8,01:54,9,74.0,88.0,29.88
8,02:54,9,76.0,85.0,29.91
8,03:54,9,73.0,90.0,29.89
8,04:54,9,72.0,91.0,29.91
8,05:54,9,72.0,94.0,29.91
8,06:54,9,74.0,91.0,29.93
8,07:54,9,77.0,90.0,29.94
8,08:54,9,78.0,90.0,29.96
8,09:54,9,82.0,77.0,29.96
8,10:54,9,85.0,72.0,29.96
8,11:54,9,86.0,67.0,29.95
8,12:54,9,87.0,65.0,29.94
8,13:54,9,84.0,70.0,29.95
8,14:54,9,80.0,62.0,29.96
8,15:54,9,78.0,69.0,29.95
8,16:54,9,82.0,74.0,29.96
8,17:54,9,81.0,77.0,29.98
8,18:54,9,80.0,82.0,30.01
8,19:54,9,79.0,77.0,30.03
8,20:54,9,79.0,65.0,30.03
8,21:54,9,76.0,72.0,30.05
8,22:54,9,75.0,69.0,30.03
8,23:54,9,76.0,77.0,30.04
9,00:54,9,75.0,90.0,30.03
9,01:54,9,75.0,90.0,30.03
9,02:54,9,75.0,90.0,30.04
9,03:54,9,74.0,94.0,30.04
9,04:54,9,74.0,85.0,30.06
9,05:54,9,73.0,90.0,30.07
9,06:54,9,74.0,91.0,30.09
9,07:54,9,76.0,88.0,30.09
9,08:54,9,80.0,76.0,30.1
9,09:54,9,82.0,69.0,30.1
9,10:54,9,81.0,72.0,30.11
9,11:54,9,85.0,68.0,30.09
9,12:54,9,81.0,77.0,30.09
9,13:54,9,79.0,77.0,30.07
9,14:54,9,74.0,79.0,30.09
9,15:54,9,72.0,83.0,30.08
9,16:54,9,73.0,84.0,30.09
9,17:54,9,72.0,87.0,30.09
9,18:54,9,72.0,87.0,30.1
9,19:54,9,74.0,82.0,30.11
9,20:54,9,70.0,90.0,30.13
9,21:54,9,70.0,90.0,30.12
9,22:54,9,70.0,93.0,30.12
9,23:54,9,71.0,94.0,30.12
10,00:54,9,71.0,94.0,30.12
10,01:54,9,71.0,94.0,30.12
10,02:54,9,71.0,96.0,30.11
10,03:54,9,73.0,90.0,30.11
10,04:54,9,71.0,96.0,30.11
10,05:54,9,70.0,100.0,30.12
10,06:54,9,72.0,100.0,30.13
10,07:54,9,73.0,94.0,30.13
10,08:54,9,73.0,94.0,30.14
10,09:54,9,72.0,94.0,30.14
10,10:54,9,72.0,94.0,30.13
10,11:54,9,71.0,96.0,30.11
10,12:54,9,71.0,96.0,30.11
10,13:54,9,70.0,97.0,30.11
10,14:54,9,70.0,97.0,30.11
10,15:54,9,70.0,97.0,30.13
10,16:54,9,71.0,90.0,30.1
10,17:54,9,71.0,87.0,30.09
10,18:54,9,70.0,90.0,30.09
10,19:54,9,69.0,93.0,30.09
10,20:54,9,68.0,100.0,30.1
10,21:54,9,68.0,96.0,30.09
10,22:54,9,68.0,100.0,30.08
10,23:54,9,68.0,100.0,30.07
11,00:54,9,69.0,96.0,30.06
11,01:54,9,69.0,96.0,30.06
11,02:54,9,68.0,100.0,30.04
11,03:54,9,69.0,96.0,30.03
11,04:54,9,68.0,100.0,30.03
11,05:54,9,68.0,100.0,30.04
11,06:54,9,68.0,100.0,30.04
11,07:54,9,69.0,96.0,30.04
11,08:54,9,69.0,96.0,30.05
11,09:54,9,70.0,93.0,30.05
11,10:54,9,71.0,94.0,30.04
11,11:54,9,71.0,94.0,30.03
11,12:54,9,72.0,91.0,30.02
11,13:54,9,71.0,94.0,30.01
11,14:54,9,71.0,94.0,29.99
11,15:54,9,71.0,94.0,30
11,16:54,9,71.0,94.0,30
11,17:54,9,70.0,100.0,30.01
11,18:54,9,70.0,100.0,30.02
11,19:54,9,71.0,96.0,30.01
11,20:54,9,71.0,96.0,30.01
11,21:54,9,71.0,96.0,30
11,22:54,9,69.0,96.0,29.99
11,23:54,9,69.0,96.0,29.98
12,00:54,9,68.0,96.0,29.97
12,01:54,9,69.0,93.0,29.96
12,02:54,9,69.0,93.0,29.97
12,03:54,9,69.0,96.0,29.96
12,04:54,9,69.0,96.0,29.97
12,05:54,9,70.0,93.0,29.98
12,06:54,9,70.0,97.0,29.99
12,07:54,9,71.0,94.0,29.99
12,08:54,9,71.0,96.0,29.99
12,09:54,9,72.0,94.0,30
12,10:54,9,72.0,97.0,29.99
12,11:54,9,73.0,87.0,29.99
12,12:54,9,75.0,82.0,29.97
12,13:54,9,76.0,79.0,29.95
12,14:54,9,76.0,77.0,29.95
12,15:54,9,75.0,82.0,29.95
12,16:54,9,73.0,84.0,29.95
12,17:54,9,72.0,87.0,29.96
12,18:54,9,72.0,87.0,29.95
12,19:54,9,71.0,90.0,29.97
12,20:54,9,70.0,93.0,29.96
