Date,Time (est),Month,DayOfWeek,Temperature (ºF),Relative Humidity,Dwpt
14,04:54,9,5,67,79.0,30.22
14,05:54,9,5,66,81.0,30.24
14,06:54,9,5,69,73.0,30.25
14,07:54,9,5,72,66.0,30.27
14,08:54,9,5,74,64.0,30.28
14,09:54,9,5,75,60.0,30.29
14,10:54,9,5,76,60.0,30.28
14,11:54,9,5,75,64.0,30.28
14,12:54,9,5,73,71.0,30.27
14,13:54,9,5,72,73.0,30.26
14,14:54,9,5,69,78.0,30.27
14,15:54,9,5,68,81.0,30.27
14,16:54,9,5,66,87.0,30.28
14,17:54,9,5,65,90.0,30.3
14,18:54,9,5,65,90.0,30.31
14,19:54,9,5,65,90.0,30.32
14,20:54,9,5,64,93.0,30.32
14,21:54,9,5,64,93.0,30.32
14,22:54,9,5,64,93.0,30.32
14,23:54,9,5,64,93.0,30.34
15,00:54,9,6,63,93.0,30.33
15,01:54,9,6,63,90.0,30.33
15,02:54,9,6,62,90.0,30.33
15,03:54,9,6,62,90.0,30.35
15,04:54,9,6,62,90.0,30.36
15,05:54,9,6,62,90.0,30.37
15,06:54,9,6,66,81.0,30.38
15,07:54,9,6,67,81.0,30.39
15,08:54,9,6,68,78.0,30.4
15,09:54,9,6,71,61.0,30.4
15,10:54,9,6,72,55.0,30.4
15,11:54,9,6,73,51.0,30.39
15,12:54,9,6,73,44.0,30.38
15,13:54,9,6,73,46.0,30.37
15,14:54,9,6,72,52.0,30.37
15,15:54,9,6,71,57.0,30.35
15,16:54,9,6,69,61.0,30.35
15,17:54,9,6,66,75.0,30.35
15,18:54,9,6,65,73.0,30.35
15,19:54,9,6,64,75.0,30.35
15,20:54,9,6,63,73.0,30.36
15,21:54,9,6,62,73.0,30.37
15,22:54,9,6,62,73.0,30.36
15,23:54,9,6,62,70.0,30.35
16,00:54,9,0,62,73.0,30.35
16,01:54,9,0,59,78.0,30.34
16,02:54,9,0,62,70.0,30.35
16,03:54,9,0,59,78.0,30.35
16,04:54,9,0,59,78.0,30.35
16,05:54,9,0,59,81.0,30.36
16,06:54,9,0,62,78.0,30.37
16,07:54,9,0,67,61.0,30.37
16,08:54,9,0,68,63.0,30.36
16,09:54,9,0,69,59.0,30.36
16,10:54,9,0,72,46.0,30.35
16,11:54,9,0,74,34.0,30.33
16,12:54,9,0,75,41.0,30.31
16,13:54,9,0,74,50.0,30.29
16,14:54,9,0,71,55.0,30.27
16,15:54,9,0,72,43.0,30.26
16,16:54,9,0,71,51.0,30.27
16,17:54,9,0,69,55.0,30.26
16,18:54,9,0,68,63.0,30.27
16,19:54,9,0,67,68.0,30.27
16,20:54,9,0,65,81.0,30.29
16,21:54,9,0,64,84.0,30.28
16,22:54,9,0,63,84.0,30.27
16,23:54,9,0,62,90.0,30.27
17,00:54,9,1,60,93.0,30.27
17,01:54,9,1,59,93.0,30.26
17,02:54,9,1,59,90.0,30.25
17,03:54,9,1,58,93.0,30.24
17,04:54,9,1,57,93.0,30.24
17,05:54,9,1,57,96.0,30.26
17,06:54,9,1,59,93.0,30.26
17,07:54,9,1,63,81.0,30.25
17,08:54,9,1,68,70.0,30.24
17,09:54,9,1,71,63.0,30.24
17,10:54,9,1,73,57.0,30.23
17,11:54,9,1,77,40.0,30.21
17,12:54,9,1,75,58.0,30.2
17,13:54,9,1,75,43.0,30.18
17,14:54,9,1,75,32.0,30.17
17,15:54,9,1,73,41.0,30.16
17,16:54,9,1,73,33.0,30.16
17,17:54,9,1,71,44.0,30.16
17,18:54,9,1,69,59.0,30.17
17,19:54,9,1,67,63.0,30.16
17,20:54,9,1,67,79.0,30.16
17,21:54,9,1,66,81.0,30.15
17,22:54,9,1,66,81.0,30.15
17,23:54,9,1,65,84.0,30.16
18,00:54,9,2,63,90.0,30.15
18,01:54,9,2,62,93.0,30.14
18,02:54,9,2,62,90.0,30.13
18,03:54,9,2,61,93.0,30.12
18,04:54,9,2,61,93.0,30.12
18,05:54,9,2,61,93.0,30.13
18,06:54,9,2,61,93.0,30.13
18,07:54,9,2,64,87.0,30.14
18,08:54,9,2,66,81.0,30.13
18,09:54,9,2,71,68.0,30.13
18,10:54,9,2,70,71.0,30.13
18,11:54,9,2,67,79.0,30.11
18,12:54,9,2,68,81.0,30.1
18,13:54,9,2,66,87.0,30.08
18,14:54,9,2,66,87.0,30.07
18,15:54,9,2,66,90.0,30.05
18,16:54,9,2,64,93.0,30.06
18,17:54,9,2,63,97.0,30.05
18,18:54,9,2,64,93.0,30.04
18,19:54,9,2,63,97.0,30.04
18,20:54,9,2,63,100.0,30.02
18,21:54,9,2,64,96.0,30.01
18,22:54,9,2,64,100.0,30.01
18,23:54,9,2,64,96.0,30.0
19,00:54,9,3,63,100.0,29.98
19,01:54,9,3,63,100.0,29.96
19,02:54,9,3,63,100.0,29.95
19,03:54,9,3,62,96.0,29.94
19,04:54,9,3,63,97.0,29.94
19,05:54,9,3,62,93.0,29.94
19,06:54,9,3,64,87.0,29.94
19,07:54,9,3,66,81.0,29.94
19,08:54,9,3,67,76.0,29.94
19,09:54,9,3,68,84.0,29.93
19,10:54,9,3,67,91.0,29.92
19,11:54,9,3,69,81.0,29.92
19,12:54,9,3,72,76.0,29.9
19,13:54,9,3,74,71.0,29.89
19,14:54,9,3,72,73.0,29.9
19,15:54,9,3,71,76.0,29.9
19,16:54,9,3,71,76.0,29.89
19,17:54,9,3,70,79.0,29.9
19,18:54,9,3,68,87.0,29.89
19,19:54,9,3,67,91.0,29.89
19,20:54,9,3,67,91.0,29.89
19,21:54,9,3,66,93.0,29.9
19,22:54,9,3,66,90.0,29.9
19,23:54,9,3,66,90.0,29.91
20,00:54,9,4,65,93.0,29.92
20,01:54,9,4,65,90.0,29.91
20,02:54,9,4,65,90.0,29.91
20,03:54,9,4,65,90.0,29.91
20,04:54,9,4,63,90.0,29.93
20,05:54,9,4,62,93.0,29.95
20,06:54,9,4,62,93.0,29.96
20,07:54,9,4,62,93.0,29.97
20,08:54,9,4,63,87.0,29.99
20,09:54,9,4,64,81.0,29.99
20,10:54,9,4,65,78.0,29.99
20,11:54,9,4,65,76.0,29.99
20,12:54,9,4,63,81.0,29.98
20,13:54,9,4,62,84.0,29.98
20,14:54,9,4,62,84.0,29.98
20,15:54,9,4,62,80.0,29.99
20,16:54,9,4,61,84.0,30.0
20,17:54,9,4,61,84.0,30.01
20,18:54,9,4,62,80.0,30.02
20,19:54,9,4,61,87.0,30.02
20,20:54,9,4,61,90.0,30.02
20,21:54,9,4,61,90.0,30.01
20,22:54,9,4,60,93.0,30.01
20,23:54,9,4,60,93.0,30.01
21,00:54,9,5,60,90.0,30.0
21,01:54,9,5,60,90.0,29.98
21,02:54,9,5,60,90.0,29.98
21,03:54,9,5,60,90.0,29.98
21,04:54,9,5,59,90.0,29.99
21,05:54,9,5,59,90.0,30.01
21,06:54,9,5,59,90.0,30.02
21,07:54,9,5,59,90.0,30.04
21,08:54,9,5,58,97.0,30.04
21,09:54,9,5,59,93.0,30.03
21,10:54,9,5,59,93.0,30.03
21,11:54,9,5,59,90.0,30.03
21,12:54,9,5,59,93.0,30.02
21,13:54,9,5,59,90.0,30.01
21,14:54,9,5,59,90.0,30.01
21,15:54,9,5,59,90.0,30.01
21,16:54,9,5,58,93.0,30.01
21,17:54,9,5,58,93.0,30.01
21,18:54,9,5,58,90.0,30.02
21,19:54,9,5,58,90.0,30.02
21,20:54,9,5,57,93.0,30.02
21,21:54,9,5,58,93.0,30.02
21,22:54,9,5,58,93.0,30.02
21,23:54,9,5,57,96.0,30.01
22,00:54,9,6,57,93.0,30.0
22,01:54,9,6,57,93.0,29.99
22,02:54,9,6,57,93.0,29.99
22,03:54,9,6,57,93.0,29.99
22,04:54,9,6,58,90.0,30.0
22,05:54,9,6,57,90.0,30.02
22,06:54,9,6,58,90.0,30.03
22,07:54,9,6,60,86.0,30.04
22,08:54,9,6,60,90.0,30.05
22,09:54,9,6,63,78.0,30.06
22,10:54,9,6,63,75.0,30.06
22,11:54,9,6,66,63.0,30.06
22,12:54,9,6,64,63.0,30.05
22,13:54,9,6,65,66.0,30.05
22,14:54,9,6,64,68.0,30.07
22,15:54,9,6,61,78.0,30.08
22,16:54,9,6,61,75.0,30.08
22,17:54,9,6,60,78.0,30.07
22,18:54,9,6,60,78.0,30.07
22,19:54,9,6,60,78.0,30.08
22,20:54,9,6,61,78.0,30.09
22,21:54,9,6,60,80.0,30.09
22,22:54,9,6,59,78.0,30.08
22,23:54,9,6,58,81.0,30.08
23,00:54,9,0,57,87.0,30.09
23,01:54,9,0,56,90.0,30.07
23,02:54,9,0,55,90.0,30.07
23,03:54,9,0,56,90.0,30.07
23,04:54,9,0,56,90.0,30.07
23,05:54,9,0,56,93.0,30.08
23,06:54,9,0,57,90.0,30.08
23,07:54,9,0,63,75.0,30.09
23,08:54,9,0,63,73.0,30.11
23,09:54,9,0,62,75.0,30.12
23,10:54,9,0,63,73.0,30.11
23,11:54,9,0,62,73.0,30.11
23,12:54,9,0,64,68.0,30.1
23,13:54,9,0,64,73.0,30.09
23,14:54,9,0,62,73.0,30.1
23,15:54,9,0,61,72.0,30.11
23,16:54,9,0,60,78.0,30.11
23,17:54,9,0,59,81.0,30.11
23,18:54,9,0,59,78.0,30.11
23,19:54,9,0,59,78.0,30.12
23,20:54,9,0,59,81.0,30.12
23,21:54,9,0,58,84.0,30.13
23,22:54,9,0,58,84.0,30.13
23,23:54,9,0,57,87.0,30.13
24,00:54,9,1,57,87.0,30.13
24,01:54,9,1,56,87.0,30.13
24,02:54,9,1,55,90.0,30.13
24,03:54,9,1,55,90.0,30.14
24,04:54,9,1,54,90.0,30.15
24,05:54,9,1,53,93.0,30.16
24,06:54,9,1,55,90.0,30.18
24,07:54,9,1,59,83.0,30.19
24,08:54,9,1,61,78.0,30.19
24,09:54,9,1,64,70.0,30.19
24,10:54,9,1,65,73.0,30.19
24,11:54,9,1,65,70.0,30.19
24,12:54,9,1,65,73.0,30.19
24,13:54,9,1,64,73.0,30.19
24,14:54,9,1,63,78.0,30.19
24,15:54,9,1,63,75.0,30.19
24,16:54,9,1,61,78.0,30.19
24,17:54,9,1,61,75.0,30.19
24,18:54,9,1,61,75.0,30.21
24,19:54,9,1,61,72.0,30.21
24,20:54,9,1,61,75.0,30.22
24,21:54,9,1,61,65.0,30.21
24,22:54,9,1,61,70.0,30.2
24,23:54,9,1,61,72.0,30.2
25,00:54,9,2,60,78.0,30.2
25,01:54,9,2,60,78.0,30.18
25,02:54,9,2,60,75.0,30.19
25,03:54,9,2,60,78.0,30.2
25,04:54,9,2,60,78.0,30.22
25,05:54,9,2,61,67.0,30.23
25,06:54,9,2,62,65.0,30.22
25,07:54,9,2,62,73.0,30.24
25,08:54,9,2,61,81.0,30.25
25,09:54,9,2,63,78.0,30.25
25,10:54,9,2,63,75.0,30.25
25,11:54,9,2,64,65.0,30.24
25,12:54,9,2,64,75.0,30.23
25,13:54,9,2,64,75.0,30.23
25,14:54,9,2,62,84.0,30.23
25,15:54,9,2,62,80.0,30.22
25,16:54,9,2,62,80.0,30.23
25,17:54,9,2,62,78.0,30.22
25,18:54,9,2,61,81.0,30.21
25,19:54,9,2,61,84.0,30.21
25,20:54,9,2,61,84.0,30.21
25,21:54,9,2,61,84.0,30.21
25,22:54,9,2,60,86.0,30.19
25,23:54,9,2,60,86.0,30.19
26,00:54,9,3,60,90.0,30.19
26,01:54,9,3,60,90.0,30.18
26,02:54,9,3,60,90.0,30.17
26,03:54,9,3,60,90.0,30.16
26,04:54,9,3,60,90.0,30.15
26,05:54,9,3,60,93.0,30.16
26,06:54,9,3,61,90.0,30.15
26,07:54,9,3,61,90.0,30.15
26,08:54,9,3,62,86.0,30.14
26,09:54,9,3,63,84.0,30.14
26,10:54,9,3,64,87.0,30.11
26,11:54,9,3,65,90.0,30.09
26,12:54,9,3,66,87.0,30.06
26,13:54,9,3,68,87.0,30.03
26,14:54,9,3,69,87.0,30.01
26,15:54,9,3,68,93.0,30.0
26,16:54,9,3,68,93.0,29.98
26,17:54,9,3,68,93.0,30.0
26,18:54,9,3,65,93.0,30.02
26,19:54,9,3,65,93.0,30.03
26,20:54,9,3,64,93.0,30.04
26,21:54,9,3,63,97.0,30.03
26,22:54,9,3,63,93.0,30.03
26,23:54,9,3,63,97.0,30.01
27,00:54,9,4,63,97.0,30.02
27,01:54,9,4,63,97.0,30.0
27,02:54,9,4,63,97.0,30.0
27,03:54,9,4,63,93.0,30.0
27,04:54,9,4,63,93.0,30.01
27,05:54,9,4,64,87.0,30.02
27,06:54,9,4,64,87.0,30.03
27,07:54,9,4,65,81.0,30.03
27,08:54,9,4,69,73.0,30.03
27,09:54,9,4,73,51.0,30.01
27,10:54,9,4,75,45.0,29.99
27,11:54,9,4,76,42.0,29.99
27,12:54,9,4,77,40.0,29.97
27,13:54,9,4,79,39.0,29.95
27,14:54,9,4,73,55.0,29.95
27,15:54,9,4,70,61.0,29.97
27,16:54,9,4,68,70.0,29.98
27,17:54,9,4,67,73.0,29.98
27,18:54,9,4,65,78.0,29.99
27,19:54,9,4,65,81.0,30.01
27,20:54,9,4,64,87.0,30.01
27,21:54,9,4,64,84.0,30.02
27,22:54,9,4,63,90.0,30.03
27,23:54,9,4,62,93.0,30.05
28,00:54,9,5,62,93.0,30.04
28,01:54,9,5,61,97.0,30.02
28,02:54,9,5,61,93.0,30.02
28,03:54,9,5,61,93.0,30.02
28,04:54,9,5,61,93.0,30.02
28,05:54,9,5,60,96.0,30.03
28,06:54,9,5,62,90.0,30.04
28,07:54,9,5,63,87.0,30.06
28,08:54,9,5,64,81.0,30.07
28,09:54,9,5,65,78.0,30.07
28,10:54,9,5,66,75.0,30.06
28,11:54,9,5,67,76.0,30.05
28,12:54,9,5,67,76.0,30.03
28,13:54,9,5,67,79.0,30.03
28,14:54,9,5,64,84.0,30.03
28,15:54,9,5,63,81.0,30.03
28,16:54,9,5,62,86.0,30.04
28,17:54,9,5,62,86.0,30.04
28,18:54,9,5,62,86.0,30.05
28,19:54,9,5,61,87.0,30.06
28,20:54,9,5,61,87.0,30.06
28,21:54,9,5,61,84.0,30.07
28,22:54,9,5,60,84.0,30.06
28,23:54,9,5,61,84.0,30.06
29,00:54,9,6,61,84.0,30.06
29,01:54,9,6,61,84.0,30.05
29,02:54,9,6,60,86.0,30.05
29,03:54,9,6,59,90.0,30.05
29,04:54,9,6,59,87.0,30.06
29,05:54,9,6,59,83.0,30.07
29,06:54,9,6,60,84.0,30.07
29,07:54,9,6,61,81.0,30.08
29,08:54,9,6,62,78.0,30.07
29,09:54,9,6,62,75.0,30.08
29,10:54,9,6,63,73.0,30.08
29,11:54,9,6,65,68.0,30.07
29,12:54,9,6,65,68.0,30.06
29,13:54,9,6,63,70.0,30.05
29,14:54,9,6,63,73.0,30.03
29,15:54,9,6,62,75.0,30.03
29,16:54,9,6,62,75.0,30.03
29,17:54,9,6,61,81.0,30.03
29,18:54,9,6,60,84.0,30.04
29,19:54,9,6,60,84.0,30.05
29,20:54,9,6,59,87.0,30.04
29,21:54,9,6,58,90.0,30.03
29,22:54,9,6,57,90.0,30.03
29,23:54,9,6,58,90.0,30.03
30,00:54,9,0,57,90.0,30.03
30,01:54,9,0,57,90.0,30.03
30,02:54,9,0,56,93.0,30.03
30,03:54,9,0,54,97.0,30.03
30,04:54,9,0,56,97.0,30.03
30,05:54,9,0,57,93.0,30.05
30,06:54,9,0,60,86.0,30.06
30,07:54,9,0,63,75.0,30.08
30,08:54,9,0,65,76.0,30.09
30,09:54,9,0,65,76.0,30.09
30,10:54,9,0,65,73.0,30.09
30,11:54,9,0,66,73.0,30.08
30,12:54,9,0,66,73.0,30.07
30,13:54,9,0,67,71.0,30.07
30,14:54,9,0,66,73.0,30.06
30,15:54,9,0,65,73.0,30.06
30,16:54,9,0,63,81.0,30.08
30,17:54,9,0,62,84.0,30.09
30,18:54,9,0,62,84.0,30.09
30,19:54,9,0,62,84.0,30.1
30,20:54,9,0,61,90.0,30.1
30,21:54,9,0,61,90.0,30.1
30,22:54,9,0,61,90.0,30.11
30,23:54,9,0,60,90.0,30.11
1,00:54,10,1,60,93.0,30.11
1,01:54,10,1,57,96.0,30.11
1,02:54,10,1,59,93.0,30.11
1,03:54,10,1,59,96.0,30.11
1,04:54,10,1,59,93.0,30.11
1,05:54,10,1,59,93.0,30.12
1,06:54,10,1,60,93.0,30.12
1,07:54,10,1,62,90.0,30.13
1,08:54,10,1,64,81.0,30.14
1,09:54,10,1,65,78.0,30.14
1,10:54,10,1,64,78.0,30.14
1,11:54,10,1,65,76.0,30.13
1,12:54,10,1,63,81.0,30.12
1,13:54,10,1,63,78.0,30.11
1,14:54,10,1,63,73.0,30.11
1,15:54,10,1,62,73.0,30.1
1,16:54,10,1,61,72.0,30.11
1,17:54,10,1,61,70.0,30.1
1,18:54,10,1,60,72.0,30.11
1,19:54,10,1,60,70.0,30.1
1,20:54,10,1,60,75.0,30.08
1,21:54,10,1,60,75.0,30.08
1,22:54,10,1,60,67.0,30.07
1,23:54,10,1,60,70.0,30.06
2,00:54,10,2,60,72.0,30.05
2,01:54,10,2,60,72.0,30.03
2,02:54,10,2,59,72.0,30.02
2,03:54,10,2,56,84.0,30.03
2,04:54,10,2,56,84.0,30.05
2,05:54,10,2,56,87.0,30.04
2,06:54,10,2,57,87.0,30.04
2,07:54,10,2,59,83.0,30.04
2,08:54,10,2,62,70.0,30.05
2,09:54,10,2,63,68.0,30.05
2,10:54,10,2,64,65.0,30.05
2,11:54,10,2,64,65.0,30.05
2,12:54,10,2,64,65.0,30.03
2,13:54,10,2,63,70.0,30.03
2,14:54,10,2,64,65.0,30.02
2,15:54,10,2,63,70.0,30.01
2,16:54,10,2,61,72.0,30.02
2,17:54,10,2,60,75.0,30.02
2,18:54,10,2,59,78.0,30.04
2,19:54,10,2,59,81.0,30.05
2,20:54,10,2,58,81.0,30.05
2,21:54,10,2,59,81.0,30.06
2,22:54,10,2,58,84.0,30.06
2,23:54,10,2,57,83.0,30.06
3,00:54,10,3,58,84.0,30.08
3,01:54,10,3,56,87.0,30.06
3,02:54,10,3,55,87.0,30.07
3,03:54,10,3,55,90.0,30.08
3,04:54,10,3,56,87.0,30.1
3,05:54,10,3,56,87.0,30.11
3,06:54,10,3,59,87.0,30.13
3,07:54,10,3,60,84.0,30.13
3,08:54,10,3,63,75.0,30.14
3,09:54,10,3,65,66.0,30.14
3,10:54,10,3,68,57.0,30.13
3,11:54,10,3,68,63.0,30.11
3,12:54,10,3,66,68.0,30.1
3,13:54,10,3,67,68.0,30.1
3,14:54,10,3,67,68.0,30.09
3,15:54,10,3,67,71.0,30.09
3,16:54,10,3,66,70.0,30.11
3,17:54,10,3,65,73.0,30.12
3,18:54,10,3,63,73.0,30.14
3,19:54,10,3,61,78.0,30.15
3,20:54,10,3,60,80.0,30.16
3,21:54,10,3,60,84.0,30.17
3,22:54,10,3,60,84.0,30.18
3,23:54,10,3,59,87.0,30.19
4,00:54,10,4,58,90.0,30.18
4,01:54,10,4,58,90.0,30.18
4,02:54,10,4,57,93.0,30.19
4,03:54,10,4,57,90.0,30.19
4,04:54,10,4,56,93.0,30.2
4,05:54,10,4,57,90.0,30.22
4,06:54,10,4,58,90.0,30.22
4,07:54,10,4,63,78.0,30.23
4,08:54,10,4,63,81.0,30.24
4,09:54,10,4,65,73.0,30.22
4,10:54,10,4,68,70.0,30.21
4,11:54,10,4,68,70.0,30.2
4,12:54,10,4,67,76.0,30.18
4,13:54,10,4,70,66.0,30.16
4,14:54,10,4,71,61.0,30.15
4,15:54,10,4,72,61.0,30.14
4,16:54,10,4,69,68.0,30.14
4,17:54,10,4,66,70.0,30.14
4,18:54,10,4,65,76.0,30.15
4,19:54,10,4,64,75.0,30.16
4,20:54,10,4,63,75.0,30.16
4,21:54,10,4,62,80.0,30.16
4,22:54,10,4,62,84.0,30.14
4,23:54,10,4,61,87.0,30.14
5,00:54,10,5,60,90.0,30.13
5,01:54,10,5,59,87.0,30.11
5,02:54,10,5,59,90.0,30.1
5,03:54,10,5,58,93.0,30.09
5,04:54,10,5,59,93.0,30.1
5,05:54,10,5,59,93.0,30.12
5,06:54,10,5,60,86.0,30.11
5,07:54,10,5,61,78.0,30.13
5,08:54,10,5,62,78.0,30.13
5,09:54,10,5,64,73.0,30.14
5,10:54,10,5,69,61.0,30.12
5,11:54,10,5,70,57.0,30.12
5,12:54,10,5,69,68.0,30.11
5,13:54,10,5,66,73.0,30.09
5,14:54,10,5,67,71.0,30.09
5,15:54,10,5,65,73.0,30.1
5,16:54,10,5,63,70.0,30.12
5,17:54,10,5,61,72.0,30.14
5,18:54,10,5,61,75.0,30.15
5,19:54,10,5,60,78.0,30.15
5,20:54,10,5,61,67.0,30.16
5,21:54,10,5,60,58.0,30.17
5,22:54,10,5,57,62.0,30.15
5,23:54,10,5,57,62.0,30.16
6,00:54,10,6,55,69.0,30.16
6,01:54,10,6,54,72.0,30.16
6,02:54,10,6,54,72.0,30.14
6,03:54,10,6,52,77.0,30.14
6,04:54,10,6,52,77.0,30.15
6,05:54,10,6,51,77.0,30.15
6,06:54,10,6,53,72.0,30.15
6,07:54,10,6,57,69.0,30.16
6,08:54,10,6,59,72.0,30.16
6,09:54,10,6,60,67.0,30.16
6,10:54,10,6,60,67.0,30.14
6,11:54,10,6,61,67.0,30.11
6,12:54,10,6,60,70.0,30.09
6,13:54,10,6,60,70.0,30.07
6,14:54,10,6,60,70.0,30.05
6,15:54,10,6,59,72.0,30.05
6,16:54,10,6,57,78.0,30.03
6,17:54,10,6,56,81.0,30.03
6,18:54,10,6,56,77.0,30.02
6,19:54,10,6,56,77.0,30.01
6,20:54,10,6,57,74.0,29.99
6,21:54,10,6,56,77.0,29.99
6,22:54,10,6,54,80.0,29.99
6,23:54,10,6,55,80.0,29.99
7,00:54,10,0,54,87.0,29.97
7,01:54,10,0,55,83.0,29.96
7,02:54,10,0,56,84.0,29.94
7,03:54,10,0,56,84.0,29.91
7,04:54,10,0,56,87.0,29.88
7,05:54,10,0,56,81.0,29.87
7,06:54,10,0,57,78.0,29.86
7,07:54,10,0,56,84.0,29.85
7,08:54,10,0,57,83.0,29.85
7,09:54,10,0,57,90.0,29.83
7,10:54,10,0,57,93.0,29.82
7,11:54,10,0,58,93.0,29.81
7,12:54,10,0,59,93.0,29.79
7,13:54,10,0,59,96.0,29.78
7,14:54,10,0,60,93.0,29.77
7,15:54,10,0,60,90.0,29.77
7,16:54,10,0,60,93.0,29.78
7,17:54,10,0,61,87.0,29.79
7,18:54,10,0,59,90.0,29.8
7,19:54,10,0,59,87.0,29.81
7,20:54,10,0,58,87.0,29.81
7,21:54,10,0,56,90.0,29.82
7,22:54,10,0,56,90.0,29.82
7,23:54,10,0,55,93.0,29.82
8,00:54,10,1,56,87.0,29.82
8,01:54,10,1,54,83.0,29.8
8,02:54,10,1,54,77.0,29.81
8,03:54,10,1,53,77.0,29.81
8,04:54,10,1,52,80.0,29.82
8,05:54,10,1,51,83.0,29.83
8,06:54,10,1,52,80.0,29.84
8,07:54,10,1,55,64.0,29.86
8,08:54,10,1,57,58.0,29.87
8,09:54,10,1,59,51.0,29.87
8,10:54,10,1,60,42.0,29.86
8,11:54,10,1,63,35.0,29.84
8,12:54,10,1,63,34.0,29.83
8,13:54,10,1,65,33.0,29.83
8,14:54,10,1,66,32.0,29.83
8,15:54,10,1,64,33.0,29.83
8,16:54,10,1,62,40.0,29.84
8,17:54,10,1,61,43.0,29.86
8,18:54,10,1,60,46.0,29.87
8,19:54,10,1,59,51.0,29.88
8,20:54,10,1,56,60.0,29.89
8,21:54,10,1,56,60.0,29.89
8,22:54,10,1,55,62.0,29.89
8,23:54,10,1,53,66.0,29.89
9,00:54,10,2,52,72.0,29.88
9,01:54,10,2,52,75.0,29.86
9,02:54,10,2,53,66.0,29.86
9,03:54,10,2,52,69.0,29.86
9,04:54,10,2,53,66.0,29.88
9,05:54,10,2,53,64.0,29.88
9,06:54,10,2,54,62.0,29.88
9,07:54,10,2,54,64.0,29.89
9,08:54,10,2,59,51.0,29.89
9,09:54,10,2,60,46.0,29.88
9,10:54,10,2,63,41.0,29.87
9,11:54,10,2,63,35.0,29.85
9,12:54,10,2,62,38.0,29.83
9,13:54,10,2,62,37.0,29.83
9,14:54,10,2,62,38.0,29.83
9,15:54,10,2,61,39.0,29.83
9,16:54,10,2,60,41.0,29.84
9,17:54,10,2,59,42.0,29.85
9,18:54,10,2,58,44.0,29.86
9,19:54,10,2,57,45.0,29.88
9,20:54,10,2,55,53.0,29.87
9,21:54,10,2,54,55.0,29.88
9,22:54,10,2,54,55.0,29.88
9,23:54,10,2,52,61.0,29.87
10,00:54,10,3,50,68.0,29.88
10,01:54,10,3,49,71.0,29.88
10,02:54,10,3,48,74.0,29.88
10,03:54,10,3,48,77.0,29.9
10,04:54,10,3,48,77.0,29.92
10,05:54,10,3,47,77.0,29.93
10,06:54,10,3,48,71.0,29.95
10,07:54,10,3,50,66.0,29.96
10,08:54,10,3,52,59.0,29.97
10,09:54,10,3,55,55.0,29.96
10,10:54,10,3,56,51.0,29.97
10,11:54,10,3,57,49.0,29.95
10,12:54,10,3,59,44.0,29.93
10,13:54,10,3,58,44.0,29.93
10,14:54,10,3,58,42.0,29.93
10,15:54,10,3,57,44.0,29.94
10,16:54,10,3,57,44.0,29.95
10,17:54,10,3,54,51.0,29.97
10,18:54,10,3,54,53.0,30.0
10,19:54,10,3,52,53.0,30.01
10,20:54,10,3,51,54.0,30.02
10,21:54,10,3,50,59.0,30.01
10,22:54,10,3,50,59.0,30.01
10,23:54,10,3,49,61.0,30.01
11,00:54,10,4,49,61.0,30.01
11,01:54,10,4,48,63.0,30.0
11,02:54,10,4,48,63.0,29.99
11,03:54,10,4,49,61.0,29.99
11,04:54,10,4,48,63.0,29.99
11,05:54,10,4,48,66.0,30.0
11,06:54,10,4,50,63.0,30.01
11,07:54,10,4,51,61.0,30.0
11,08:54,10,4,54,55.0,29.98
11,09:54,10,4,57,51.0,29.96
11,10:54,10,4,61,44.0,29.94
11,11:54,10,4,65,39.0,29.91
11,12:54,10,4,67,36.0,29.89
11,13:54,10,4,68,33.0,29.87
11,14:54,10,4,68,32.0,29.86
11,15:54,10,4,68,32.0,29.84
11,16:54,10,4,66,34.0,29.85
11,17:54,10,4,65,39.0,29.85
11,18:54,10,4,63,41.0,29.85
11,19:54,10,4,61,46.0,29.83
11,20:54,10,4,60,46.0,29.81
11,21:54,10,4,58,50.0,29.79
11,22:54,10,4,58,48.0,29.78
11,23:54,10,4,57,53.0,29.75
12,00:54,10,5,56,55.0,29.74
12,01:54,10,5,56,57.0,29.71
12,02:54,10,5,57,58.0,29.68
12,03:54,10,5,59,54.0,29.67
12,04:54,10,5,58,58.0,29.67
12,05:54,10,5,57,60.0,29.68
12,06:54,10,5,59,60.0,29.69
12,07:54,10,5,65,51.0,29.71
12,08:54,10,5,68,47.0,29.74
12,09:54,10,5,70,26.0,29.76
12,10:54,10,5,70,26.0,29.78
12,11:54,10,5,72,24.0,29.77
12,12:54,10,5,72,19.0,29.78
12,13:54,10,5,71,15.0,29.79
12,14:54,10,5,71,14.0,29.8
12,15:54,10,5,69,17.0,29.83
12,16:54,10,5,66,17.0,29.86
12,17:54,10,5,64,18.0,29.89
12,18:54,10,5,61,22.0,29.93
12,19:54,10,5,59,25.0,29.95
12,20:54,10,5,58,27.0,29.96
12,21:54,10,5,56,30.0,29.97
12,22:54,10,5,55,33.0,29.98
12,23:54,10,5,52,40.0,29.99
13,00:54,10,6,50,46.0,29.98
13,01:54,10,6,49,50.0,29.99
13,02:54,10,6,49,50.0,29.99
13,03:54,10,6,46,63.0,29.98
13,04:54,10,6,48,54.0,29.98
